	130A1	130A2	130A3	130G1	130G2	130G3
SPDYE2	60.6639309372002	28.3004762772022	30.3543729942883	79.0331928738176	54.5822987711335	68.2949534065367
RASA4	76.7220303029296	66.9777938560451	61.7928307383725	71.0298315701398	61.2853880939043	64.0265188186281
RP11-514P8.6	0	1.88669841848014	2.16816949959202	0	0	0
AC105052.1	0	0	0	1.00042016295972	0.957584188967254	0
UPK3BL	0	0	1.08408474979601	0	0	0
RP11-577H5.5	0	0	0	0	0	0
SPDYE2B	7.13693305143532	7.54679367392058	8.67267799836807	11.0046217925569	18.1940995903778	13.8724124107028
POLR2J2	76.7220303029296	24.5270794402419	36.8588814930643	60.025209777583	55.5398829601007	54.4225409958339
AC105052.2	3.56846652571766	1.88669841848014	4.33633899918404	2.00084032591943	0	0
RASA4DP	65.1245140943472	43.3940636250433	44.4474747416364	22.0092435851138	44.0488726924937	32.0132594093141
FAM185A	1119.60637244392	1137.67914634353	1216.34308927112	1102.46301958161	1176.87096824076	1220.77229214184
RP11-577H5.1	52.6348812543355	90.5615240870469	113.828898728581	95.039915481173	78.5219034953148	94.9726695809651
FBXL13	46.3900648343296	42.4507144158032	29.2702882444922	40.0168065183886	43.0912885035264	36.2816939972226
RNU6-1136P	0	0	1.08408474979601	0	0	0
RN7SKP198	0	0	4.33633899918404	2.00084032591943	0.957584188967254	0
LRRC17	41.0373650457531	35.8472699511227	57.4564917391885	11.0046217925569	19.1516837793451	10.6710864697714
NFE4	0	0	0	2.00084032591943	0	0
AC073127.1	0	0	0	0	0	0
RP11-645N11.3	0.892116631429414	0	0	0	0	0
ARMC10	6390.2314309289	6968.52060865641	7454.16673959736	6271.63400159446	6286.54020057002	6375.97416568839
CRYZP1	31.2240821000295	2.83004762772022	0	26.0109242369526	21.0668521572796	25.6106075274513
NAPEPLD	3621.99352360342	2764.01318307341	2444.61111079	2211.92898030393	2127.75206788524	2126.74753342543
RP11-401L13.4	1.78423326285883	0	1.08408474979601	0	0	1.06710864697714
RPL23AP95	8.92116631429414	11.3201905108809	14.0931017473481	8.00336130367773	15.3213470234761	12.8053037637256
RP11-401L13.7	0	0	0	0	0	0
DPY19L2P2	59.7718143057708	65.091095437565	42.2793052420444	119.049999392206	135.019370644383	169.670274869365
S100A11P1	0	0	0	0	0	0
PMPCB	7913.96663741034	9053.32236107697	10218.5828515772	8007.36298432957	8485.15349843884	8557.14424010965
DNAJC2	5841.57970259981	5803.48433524492	6179.28307383725	6654.79492400803	6953.9763802802	6855.10594818112
PSMC2	16789.6350035016	18747.178835228	20931.5083490613	23079.6931594806	22954.2505937341	23125.3114886415
CTA-276O3.4	14.2738661028706	2.83004762772022	2.16816949959202	3.00126048887915	8.61825770070529	0
SLC26A5	49.9585313600472	37.7339683696029	6.50450849877605	26.0109242369526	17.2365154014106	14.9395210576799
CTB-107G13.1	14.2738661028706	16.9802857663213	8.67267799836807	9.00378146663744	5.74550513380352	19.2079556455884
RELN	8.92116631429414	1.88669841848014	10.8408474979601	10.0042016295972	3.83033675586902	5.33554323488568
RN7SKP86	0	0	0	0	0	0
ORC5	3765.62430126356	4069.60848866167	4621.45328838039	3971.66804695007	3811.18507208967	3782.90015353395
LHFPL3	1.78423326285883	3.77339683696029	0	0	0	1.06710864697714
EIF4BP6	195.373542283042	188.669841848014	214.64878045961	125.052520369964	155.128638612695	131.254363578188
LHFPL3-AS1	0.892116631429414	0	0	0	0	0
AC079796.1	0	0	0	0	0	0
RP11-203P23.2	0	0	0	0	0	0
LHFPL3-AS2	26.7634989428824	13.206888929361	48.7838137408204	15.0063024443957	22.0244363462468	29.8790421153598
RN7SL8P	0.892116631429414	0	2.16816949959202	0	0	0
RP11-325F22.2	2.67634989428824	0	0	0	2.87275256690176	0
LINC01004	227.489741014501	223.573762589897	201.639763462058	128.053780858844	152.255886045793	80.0331485232852
KMT2E-AS1	211.431641648771	270.741223051901	427.129391419628	222.093276177057	256.632562643224	221.958598571244
AC007384.1	0	0	0	0	0	0
KMT2E	9474.27862578038	6420.43471808793	3973.17060800237	6508.73358021591	6586.26405171677	6081.4521791227
CTB-152G17.6	57.9875810429119	16.0369365570812	14.0931017473481	57.0239492887038	74.6915667394458	46.952780466994
SRPK2	9785.62733014925	8306.18978735883	6393.93185429686	11023.6297756531	10507.5713055377	10324.2761595038
CTB-152G17.5	0	0	0	0	0	0
CTB-152G17.4	0	0	0	0	1.91516837793451	3.20132594093141
RP4-778K6.1	0	0	0	0	0	0
RWDD4P1	5.35269978857649	6.6034444646805	13.0090169975521	4.00168065183886	6.70308932277078	9.60397782279422
RP4-778K6.3	9.81328294572356	10.3768413016408	14.0931017473481	11.0046217925569	9.57584188967254	12.8053037637256
RNU6-1322P	0	0	0	0	0	0
PUS7	3608.61177413198	3319.64586731581	2735.14582373533	4744.99283291793	4949.75267277174	4618.44622411704
RP11-251G23.2	22.3029157857354	29.2438254864422	24.9339492453082	15.0063024443957	0	9.60397782279422
RINT1	3049.25464622574	2499.87540448619	1945.93212588384	4039.69661803133	3922.26483800987	3833.05425994187
EFCAB10	56.2033477800531	38.677317578843	23.8498644955122	65.0273105923815	27.7699414800504	42.6843458790854
RP11-251G23.5	118.651511980112	161.312714780052	137.678763224093	129.054201021803	135.019370644383	145.12677598889
YBX1P2	28.5477322057413	45.2807620435235	80.2222714849047	33.0138653776706	47.8792094483627	55.4896496428111
ATXN7L1	1331.93013072412	1015.98709835156	856.426952338847	1177.49453180359	1151.97377932761	1099.12190638645
CTA-351J1.1	0	0	0	0	0	0
CDHR3	110.622462297247	102.825063807168	147.435525972257	59.0247896146232	47.8792094483627	73.6304966414224
RP4-568B10.1	0	1.88669841848014	0	0	0	0
SYPL1	39164.8122363827	32260.656257592	30808.6045044528	19516.1965390181	18169.2024014647	19597.4503017351
DCAF13P1	24.9792656800236	17.9236349755614	6.50450849877605	6.0025209777583	15.3213470234761	4.26843458790854
RNU6-392P	0	0	0	0	0	0
NAMPT	11327.2048692593	9507.07333072145	8411.41357366723	9273.89491063657	8887.33885780509	8962.64552596096
RP11-22N19.2	0	1.88669841848014	0	1.00042016295972	0	1.06710864697714
LARP1BP2	0	0	0	0	0	0
CTB-111H14.1	0	0	0	0	0	0
CTB-30L5.1	0	0	0	0	0	0
CCDC71L	1317.65626462125	1387.66668679215	1635.88388744218	1074.45125501874	964.287278290025	1053.23623456643
RP5-884M6.1	0	0	0	0	0	0
RNA5SP236	0	0	0	0	0	0
PIK3CG	0	0	2.16816949959202	0	0	0
PRKAR2B	514.751296334772	378.283032905269	291.618797695126	1046.43949045586	1019.82716125013	992.411041688736
CTA-360L10.1	0.892116631429414	0	0	1.00042016295972	1.91516837793451	0
HBP1	4985.14773642757	4142.24637777316	2761.16385773044	4114.72813025331	4131.9757753937	3820.24895617815
CTA-363E19.2	20.5186825228765	0	3.25225424938803	23.0096637480735	15.3213470234761	12.8053037637256
COG5	5071.68304967622	4388.46052138481	3346.56962262028	4802.01678220664	4707.48387296302	4411.42714660348
AC004492.1	0	0	0	0	0	1.06710864697714
CTB-20D2.1	0	0	2.16816949959202	0	0	0
GPR22	3.56846652571766	0	2.16816949959202	2.00084032591943	10.5334260786398	0
DUS4L	1753.90129739023	1754.62952918653	1885.22337989526	1615.67856317994	1783.02175985703	1740.45420321971
RP4-593H12.1	10.705399577153	1.88669841848014	4.33633899918404	0	0	4.26843458790854
BCAP29	5380.3554041508	4612.03428397471	5545.09349520659	5520.31845921171	5248.51893972952	5620.46124362857
WBP1LP2	9.81328294572356	10.3768413016408	9.75676274816408	14.005882281436	20.1092679683123	10.6710864697714
BANF1P5	0	0	0	0	0	0
SLC26A4-AS1	5.35269978857649	9.43349209240072	10.8408474979601	6.0025209777583	0	2.13421729395427
SLC26A4	8.92116631429414	7.54679367392058	8.67267799836807	20.0084032591943	13.4061786455416	6.40265188186281
AC002467.7	197.157775545901	316.965334304664	455.315594914324	151.063444606917	153.213470234761	215.555946689381
CBLL1	7111.95378575529	5944.04336742169	5106.0391715392	5810.44030647003	5662.19530936337	5582.0453323374
SLC26A3	3.56846652571766	5.66009525544043	3.25225424938803	2.00084032591943	0	0
PIGCP2	0	0	0	0	0	0
DLD	13640.4632945557	12967.278230214	12149.3377909639	14333.0196747239	14490.1639474525	14984.3396208529
LAMB1	832.344817123644	779.206446832299	623.348731132705	434.182350724517	446.23423205874	386.293330205723
CTB-13F3.1	5.35269978857649	1.88669841848014	0	0	0	2.13421729395427
LAMB4	3.56846652571766	3.77339683696029	4.33633899918404	6.0025209777583	4.78792094483627	8.53686917581709
AC005048.1	0	0	0	0	0	0
NRCAM	33605.1413893146	23178.0900710286	16791.3886895904	44668.7602761513	43107.5674347389	41495.5868463529
RNU7-20P	0	0	0	0	0	0
AC007567.1	1.78423326285883	0	0	0	0	0
PNPLA8	6120.81220823721	4497.88902965666	3201.30226614761	5437.28358568606	5253.30686067436	4981.26316408927
RPL7P32	36.576781888606	51.884206508204	95.3994579820488	31.0130250517512	28.7275256690176	22.4092815865198
THAP5	4922.69957222751	3249.83802583205	2569.28085701654	4498.88947282984	4279.44374049466	4409.29292930952
DNAJB9	2781.61965679691	2381.95675333118	2246.22360157733	2009.84410738607	1809.83411714811	2032.84197249144
AC005487.2	0	0	0	0	1.91516837793451	0
CTA-369K23.1	0	0	0	0	0	0
C7orf66	0	0	0	0	0	0
CTB-22K14.1	1.78423326285883	0	0	0	0	0
AC004014.3	0	0	0	0	0	0
BUB3P1	0	0	0	0	0	0
AC002386.1	0	0	0	0	0	0
AC073071.1	0	0	0	0	0	0
AC073387.2	0	0	0	0	0	0
RP11-10E6.1	2.67634989428824	1.88669841848014	0	0	0	0
EIF3IP1	0	0	0	0	0	0
RPL3P8	0	0	0	0	0	0
RP11-745H7.1	0	0	0	0	0	0
AC003088.1	32.1161987314589	23.5837302310018	37.9429662428603	12.0050419555166	5.74550513380352	11.7381951167485
IMMP2L	585.228510217696	644.307509910969	757.77524010741	377.158401435813	338.984802894408	420.440806908991
AC073326.3	1.78423326285883	5.66009525544043	0	1.00042016295972	5.74550513380352	0
LRRN3	3.56846652571766	0	5.42042374898005	5.00210081479858	0	0
AC003989.3	0	0	0	0	0	0
AC003989.4	0	0	0	4.00168065183886	1.91516837793451	0
DOCK4	305.10388794886	151.879222687652	86.7267799836807	149.062604280998	113.952518487103	137.657015460051
DOCK4-AS1	0	0	0	0	1.91516837793451	0
RNA5SP237	0	0	0	0	0	0
AC003080.4	0	0	0	0	0	0
ZNF277	4333.9025954841	4687.50222071392	4863.2041875849	2200.92435851138	2112.43072086176	2218.51887706546
RN7SKP187	0	0	0	0	0	0
AC004112.4	15.1659827343	0.943349209240072	7.58859324857206	14.005882281436	4.78792094483627	5.33554323488568
MTND5P8	0	0	0	0	0	0
MTND6P24	0	0	0	0	0	0
MTCYBP24	0	0	0	0	0	0
IFRD1	5122.5336976677	4575.24366481435	4408.97267742037	5873.46677673649	6171.63009789395	5785.86308391003
AC079741.2	0	2.83004762772022	3.25225424938803	1.00042016295972	1.91516837793451	1.06710864697714
LSMEM1	186.452375968748	188.669841848014	156.108203970625	67.028150918301	94.8008347077582	116.314842520508
NPM1P14	0	0	0	0	0	0
AC002463.3	0	0	0	0	0	0
MIPEPP1	0	0	0	0	0	0
TMEM168	3542.5951434062	2644.20783349992	2094.45173660589	4301.80670072678	4129.1030228268	4331.39399808019
C7orf60	1963.54870577614	1482.00160771615	1429.90778498094	1647.69200839465	1454.57038304126	1538.77066894103
HRAT17	0	0	0	0	0	0
RP11-736E3.3	0	0	0	0	0	0
GPR85	0	0	0	0	0	0
RP11-736E3.1	0	0	0	0	0	0
LINC00998	2485.43693516235	2825.33088167402	3269.59960538476	1610.67646236514	1786.8520966129	1822.62156903695
AC073137.1	0	0	0	0	0	0
RP11-703P11.1	0	0	0	0	0	0
RP11-786A20.1	0	0	0	0	0	0
PPP1R3A	0	0	0	0	0	0
FOXP2	52.6348812543355	28.3004762772022	27.1021187449002	38.0159661924692	42.1337043145592	43.7514545260626
RP11-95P9.1	0	0	0	0	0	0
AC073626.2	0	0	0	0	0	0
CTA-250D13.1	0	0	0	0	0	0
RNA5SP238	0	0	0	0	0	0
AC020606.1	0	0	0	0	0	0
MIR3666	0	0	0	0	0	0
MDFIC	9.81328294572356	7.54679367392058	9.75676274816408	10.0042016295972	9.57584188967254	6.40265188186281
LINC01392	0	0	0	0	0	0
LINC01393	0	0.943349209240072	2.16816949959202	0	0	0
RAC1P6	0	0	0	0	0	0
RP11-222O23.1	0	0	0	0	0	0
RP11-458K10.1	0	0	0	0	0	0
RP11-458K10.2	0	0	0	0	0	0
RP11-458K10.3	0	0	0	0	0	0
TFEC	5.35269978857649	0	0	0	0	1.06710864697714
RP11-667F14.1	8.92116631429414	7.54679367392058	17.3453559967361	4.00168065183886	11.491010267607	0
TES	5335.74957257933	4515.81266463222	3269.59960538476	4592.92896814806	4606.93753312146	4334.59532402113
AC073130.3	26.7634989428824	17.9236349755614	27.1021187449002	2.00084032591943	14.3637628345088	0
AC002066.1	140.062311134418	126.40879403817	144.183271722869	54.0226887998247	60.327803904937	66.1607361125824
AC073130.2	0	0	0	0	0	0
AC073130.1	10.705399577153	20.7536826032816	19.5135254963282	4.00168065183886	12.4485944565743	2.13421729395427
CAV2	13441.521285747	10565.5111434888	11726.5447385434	5097.14073027975	5012.95322924358	5649.27317709696
CAV1	41109.6264928988	36729.3014617622	30983.1421491699	14161.9478268577	14014.2446055358	13955.646885167
AC006159.5	0	0	0	0	0	0
AC006159.4	3.56846652571766	1.88669841848014	9.75676274816408	0	1.91516837793451	0
LINC01510	0	0	0	0	3.83033675586902	0
MET	3240.16760535163	2621.56745247816	1989.29551587568	3839.61258543939	3671.37778050045	3607.8943354297
CAPZA2	12876.8114580522	11018.318763924	9930.21630813144	11704.9159066287	11809.8858025331	12091.4080788979
AC002543.2	0	0	0	0	0	0
RNA5SP239	0	0	0	0	0	0
ST7-AS1	16.9502159971589	42.4507144158032	33.6066272436763	21.008823422154	21.0668521572796	16.006629704657
ST7-AS1_1	0	0	0	0	0	0
ST7-AS1_2	0	0	0	0	0	0
ST7	1014.33660993524	1197.11014652565	1196.82956377479	1086.45629697425	1062.91844975365	1170.61818573392
ST7-OT4	0	0	0	0	0	0
ST7-OT4_1	0	0	0	0	0	0
ST7-OT4_2	0	0	0	0	0	0
ST7-OT4_3	0	0	0	0	0	0
ST7-OT4_4	0	0	0	0	0	0
AC106873.4	0	0	0	0	0	0
TPM3P1	0	0	0	0	0	0
MIR6132	0	0	0	0	0	0
ST7-AS2	0	0	0	0	0	0
ST7-AS2_1	0	0	0	0	0	0
ST7-OT3_1	0	0	0	0	0	0
AC002542.2	0	0	0	0	0	0
ST7-OT3_2	0	0	0	0	0	0
ST7-OT3_3	0	0	0	0	0	0
AC006326.3	0	0	0	0	0	0
MTND4P6	0	0	0	0	0	0
MTCYBP6	0	0	0	0	0	0
WNT2	0	0	0	0	0	0
AC002465.2	0	0	0	0	0	0
ASZ1	0	0	1.08408474979601	0	0.957584188967254	0
AC003045.1	0	0	0	0	0	0
CFTR	5.35269978857649	6.6034444646805	0	2.00084032591943	5.74550513380352	1.06710864697714
AC000111.4	0	0	0	0	0	0
AC000111.3	0	0	0	0	0	0
AC000111.5	0	0	0	0	0	0
AC000111.6	0	0	0	0	0	0
CTTNBP2	8.92116631429414	15.0935873478412	5.42042374898005	0	0	0
AC007568.1	0	0	0	0	0	0
AC003084.2	0	0	0	0	0	0
LSM8	2983.23801549996	3137.57946993248	4380.78647392567	2442.02561778467	2521.31916955078	2644.29522720934
ANKRD7	3.56846652571766	1.88669841848014	0	2.00084032591943	0	2.13421729395427
AC006926.1	0	0	0	0	0	0
GTF3AP6	0	0	0	0	0	0
RP11-533K11.1	0	0	0	0	0	0
RP11-500M10.1	0	0	0	0	0	0
AC091320.1	0	0	0	0	0	0
RP11-328J2.1	52.6348812543355	67.9211430652852	54.2042374898005	2.00084032591943	2.87275256690176	0
RNU1-29P	0	0	0	0	0	0
AC004915.1	0	0	0	0	0	0
RP4-742N3.1	0	0	0	0	0	0
RP5-1006K12.1	0	0	0	0	0	0
AC004946.1	0	0	0	0	0	0
KCND2	0	0	0	0	0	0
RNU6-581P	0	0	0	0	0	0
RP4-797C5.2	0	0	0	0	0	0
TSPAN12	937.614579632315	567.896223962523	408.699950673095	115.048318740367	118.74043943194	136.589906813073
ING3	1408.65216102705	1287.6716706127	1317.16297100215	1280.53780858844	1378.92123211285	1216.50385755393
RNA5SP240	0	0	0	0	0	0
CPED1	1.78423326285883	7.54679367392058	4.33633899918404	0	2.87275256690176	0
HMGN1P18	0	0	0	0	0	0
RNA5SP241	0	0	0	0	0	0
RNU6-517P	0	0	0	0	0	0
WNT16	11.5975162085824	9.43349209240072	0	35.0147057035901	25.8547731021159	23.476390233497
FAM3C	4230.41706623828	3690.38210654716	3692.39265780521	3466.45586465542	3628.28649199693	3442.49249514824
CYCSP19	0	0	0	0	0	0
RP11-3L10.2	0	0	0	0	0	0
RP11-3L10.3	0	0	0	0	0	0
AC004875.1	0	0	0	0	0	0
RP4-745K6.1	0	0	0	0	0	0
RN7SKP277	0	0	0	0	0	0
PNPT1P2	0	0	0	0	0	0
PTPRZ1	0	0	0	0	0	0
AASS	84.7510799857944	53.7709049266841	57.4564917391885	41.0172266813484	54.5822987711335	40.5501285851312
RNU7-154P	0	0	0	0	0	0
RP5-1049N15.2	0	0	0	0	0	0
RP11-560I19.1	0	0.943349209240072	0	0	0	0
RP11-560I19.2	1.78423326285883	0	0	0	1.91516837793451	0
FEZF1	1.78423326285883	0.943349209240072	2.16816949959202	0	0	2.13421729395427
FEZF1-AS1	23.1950324171648	35.8472699511227	29.2702882444922	16.0067226073555	11.491010267607	5.33554323488568
CADPS2	3106.35011063722	2847.02791348654	2273.32572032223	3052.28191719009	3049.9056418607	3012.44771041645
RP5-1101C3.1	6.2448164200059	0	0	1.00042016295972	0	3.20132594093141
RP11-395G17.1	0	0	0	0	0	0
RPS26P31	4.46058315714707	5.66009525544043	23.8498644955122	8.00336130367773	10.5334260786398	11.7381951167485
RNF133	11.5975162085824	11.3201905108809	2.16816949959202	15.0063024443957	10.5334260786398	19.2079556455884
RNF148	14.2738661028706	8.49014288316065	14.0931017473481	42.0176468443081	28.7275256690176	18.1408469986113
RP5-1166A24.1	0	0	0	0	0	0
TAS2R16	0	0	0	0	0	0
RP11-61D3.1	0	0	0	0	0	0
SLC13A1	0	0	2.16816949959202	0	0	0
LYPLA1P1	0	0	0	0	0	0
IQUB	37.4688985200354	26.413777858722	27.1021187449002	36.0151258665498	44.0488726924937	44.8185631730397
RP11-332K15.1	0	0	1.08408474979601	0	0	1.06710864697714
RNU6-296P	0	0	0	0	0	0
NDUFA5	9568.8429887119	7468.49568955365	8730.13449010726	8013.36550530733	7444.25948503143	7724.79949546749
ASB15	1.78423326285883	0	0	0	0	0
RP11-390E23.3	0	0	0	0	0	0
LMOD2	0	0	0	0	1.91516837793451	4.26843458790854
WASL	12113.1596215486	8513.72661339165	7337.08558661939	11236.7192703635	10979.6603106985	10645.4758622439
RP11-390E23.6	636.079158209173	692.418319582213	867.267799836807	729.306298797633	764.152182795869	828.076310054257
RNU6-11P	0	0	0	0	0	0
HYALP1	0	0	0	0	0	0
HYAL4	1.78423326285883	3.77339683696029	6.50450849877605	2.00084032591943	0	4.26843458790854
SPAM1	10.705399577153	9.43349209240072	15.1771864971441	20.0084032591943	14.3637628345088	7.46976052883995
RP4-630C24.1	0	0	0	0	0	0
RP4-630C24.3	0	0	0	0	0	0
TMEM229A	0	3.77339683696029	2.16816949959202	10.0042016295972	12.4485944565743	6.40265188186281
RP5-921G16.1	0	0	0	0	0.957584188967254	0
RP11-264K23.1	0	0	0	0	0	0
RP5-921G16.2	0	0	0	0	0	0
SSU72P8	0	0	0	0	0	0
RP5-1106E3.1	0	0	0	0	0	0
RNU6-102P	0	0	0	0	0	0
RP5-907C10.3	3.56846652571766	7.54679367392058	23.8498644955122	15.0063024443957	7.66067351173803	17.0737383516342
GPR37	276.556155743118	221.687064171417	174.537644717157	486.204199198422	449.106984625642	476.99756519878
C7orf77	0	0	0	0	0	0
POT1	2571.08013177957	2403.6537851437	2102.04032985446	2561.07561717687	2694.64190775385	2425.53795457903
POT1-AS1	751.162203663567	370.736239231348	245.003153453898	201.084452754903	250.887057509421	245.434988804741
EEF1GP1	0	3.77339683696029	0	0	0.957584188967254	0
RP11-3B12.5	74.9377970400708	109.428508271848	165.864966718789	19.0079830962346	19.1516837793451	20.2750642925656
RP11-3B12.4	5.35269978857649	5.66009525544043	0	1.00042016295972	0	0
RP11-3B12.2	34.7925486257472	21.6970318125217	17.3453559967361	2.00084032591943	4.78792094483627	1.06710864697714
RP11-3B12.3	0	0	0	0	0	0
RP11-420H19.3	0	0	0	0	0	0
RP11-420H19.1	0	0	0	0	0	0
RP11-420H19.2	0	0	0	0	0	0
RP11-807H17.1	0	0	0	0	0	0
AC005276.1	0	0	0	0	0	0
AC003968.1	0	0	0	0	0	0
AC000370.2	0	0	0	0	0	0
GRM8	0.892116631429414	1.88669841848014	0	0	0	0
AC000374.1	0	0	0	0	0	0
AC000367.1	0	0	0	0	0	0
AC000362.1	0	0	0	0	0	0
MIR592	0	0	0	0	0	0
AC000354.1	0	0	0	0	0	0
AC000099.1	0	0	0	0	0	0
PRELID3BP10	0	4.71674604620036	1.08408474979601	0	0.957584188967254	0
ZNF800	3845.91479809221	2548.92956336667	2203.94429633529	3023.26973246426	2751.13937490292	2833.1734577243
AC000123.3	16.0580993657295	6.6034444646805	6.50450849877605	9.00378146663744	4.78792094483627	8.53686917581709
AC000123.4	33.0083153628883	31.1305239049224	34.6907119934723	27.0113443999123	41.1761201255919	33.0803680562912
AC000123.2	176.639093023024	111.315206690328	83.4745257342927	243.102099599211	192.474421982418	166.468948928433
AC000124.1	0	7.54679367392058	0	2.00084032591943	0	0
GCC1	2803.03045595122	2896.08207236702	2933.533332948	2409.011752407	2655.3809560062	2499.16845122045
ARF5	6044.98229456571	7785.46102385831	10266.2825805682	5604.35375290033	5895.84585147138	5710.09836997465
FSCN3	2.67634989428824	2.83004762772022	2.16816949959202	12.0050419555166	5.74550513380352	2.13421729395427
